Network,Metric type,Metric,Market segment,Region,Country,Operator name,Unit,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,4Q 2003,1Q 2004,2Q 2004,3Q 2004,4Q 2004,1Q 2005,2Q 2005,3Q 2005,4Q 2005,1Q 2006,2Q 2006,3Q 2006,4Q 2006,1Q 2007,2Q 2007,3Q 2007,4Q 2007,1Q 2008,2Q 2008,3Q 2008,4Q 2008,1Q 2009,2Q 2009,3Q 2009,4Q 2009,1Q 2010,2Q 2010,3Q 2010,4Q 2010,1Q 2011,2Q 2011,3Q 2011,4Q 2011,1Q 2012,2Q 2012,3Q 2012,4Q 2012,1Q 2013,2Q 2013,3Q 2013,4Q 2013,1Q 2014,2Q 2014,3Q 2014,4Q 2014,1Q 2015,2Q 2015,3Q 2015,4Q 2015,1Q 2016,2Q 2016,3Q 2016,4Q 2016,1Q 2017,2Q 2017,3Q 2017,4Q 2017,1Q 2018,2Q 2018,3Q 2018,4Q 2018,1Q 2019,2Q 2019,3Q 2019,4Q 2019,1Q 2020,2Q 2020,3Q 2020,4Q 2020,1Q 2021,2Q 2021,3Q 2021,4Q 2021,1Q 2022,2Q 2022,3Q 2022,4Q 2022,1Q 2023,2Q 2023,3Q 2023,4Q 2023,1Q 2024,2Q 2024,Operator Type,MNO,GROUP,Service,Technology,PayTV service platform,Device,Mobile plan,Standardisation,Metric definition
Mobile,Connections–marketshare,total,Total,Sub-SaharanAfrica,Nigeria,MTN,%,,,43.86%,40.87%,36.63%,42.17%,43.80%,43.01%,41.11%,42.62%,40.42%,37.43%,36.42%,36.02%,35.52%,35.70%,38.22%,35.99%,36.17%,36.67%,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,39.71%,39.30%,38.47%,37.43%,35.20%,35.87%,35.97%,36.42%,35.91%,35.37%,35.93%,36.02%,36.52%,36.44%,36.42%,35.52%,35.69%,36.11%,35.01%,35.70%,37.20%,37.69%,37.98%,38.22%,38.05%,37.69%,36.56%,35.99%,36.09%,36.81%,36.14%,36.17%,36.32%,36.30%,36.37%,36.67%,36.14%,36.60%,firstentrant,MTN,MTN,Totals,Totals,Notspecified,Totals,All,Standardised,Mobile/Connections–marketshare/total|Publicationdate:24September2024Basedonhistoricaldatauptoquarter2of2024|OperatormarketshareofallactivemobileconnectionsexcludingIoTthatishandsetandmobilebroadbandconnectionsonly.Activesubscribersarethosethathaveusedtheirmobileaccountinthepast3months.Connectionsmetricsrelatetotheend-of-periodfigure.OperatorNotes:ThisoperatorisclassifiedasMobile:firstentrant.Operatorattribution:mobilesubscribersarecountedonanetworkorwholesalebasis(thatiswherecustomersofserviceproviderswithouttheirownnetworkinfrastructureareallocatedtothenetworkoperator(s)thatsupport(s)theirservice).(Totalmarketvaluesarethesameforconnectionsmetricsonaretailornetworkbasissincethedifferenceisonlyintheallocationofsubscriberstooperator.)
Mobile,Connections–marketshare,total,Total,Sub-SaharanAfrica,Nigeria,Airtel,%,,,22.84%,27.47%,27.30%,20.21%,18.39%,19.28%,20.92%,20.33%,20.73%,22.48%,23.37%,25.65%,26.97%,27.86%,27.78%,28.34%,28.72%,28.46%,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,20.88%,20.86%,21.73%,22.48%,23.83%,22.42%,22.60%,23.37%,24.09%,24.47%,24.73%,25.65%,26.09%,26.35%,26.85%,26.97%,26.79%,26.97%,27.78%,27.86%,27.86%,27.81%,27.97%,27.78%,26.81%,27.70%,27.62%,28.34%,28.47%,28.86%,28.49%,28.72%,28.55%,28.33%,28.23%,28.46%,29.45%,29.61%,firstentrant,Airtel,Airtel,Totals,Totals,Notspecified,Totals,All,Standardised,Mobile/Connections–marketshare/total|Publicationdate:24September2024Basedonhistoricaldatauptoquarter2of2024|OperatormarketshareofallactivemobileconnectionsexcludingIoTthatishandsetandmobilebroadbandconnectionsonly.Activesubscribersarethosethathaveusedtheirmobileaccountinthepast3months.Connectionsmetricsrelatetotheend-of-periodfigure.OperatorNotes:ThisoperatorisclassifiedasMobile:firstentrant.Operatorattribution:mobilesubscribersarecountedonanetworkorwholesalebasis(thatiswherecustomersofserviceproviderswithouttheirownnetworkinfrastructureareallocatedtothenetworkoperator(s)thatsupport(s)theirservice).(Totalmarketvaluesarethesameforconnectionsmetricsonaretailornetworkbasissincethedifferenceisonlyintheallocationofsubscriberstooperator.)
Mobile,Connections–marketshare,total,Total,Sub-SaharanAfrica,Nigeria,Globacom,%,,,30.00%,28.00%,26.00%,24.00%,22.80%,21.27%,21.86%,21.22%,21.23%,22.99%,25.59%,26.30%,27.62%,28.69%,27.38%,28.81%,28.83%,28.35%,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,21.54%,22.05%,21.85%,22.99%,24.49%,25.46%,25.49%,25.59%,25.95%,26.83%,26.67%,26.30%,26.15%,26.49%,26.55%,27.62%,27.37%,27.36%,27.96%,28.69%,28.16%,27.87%,27.46%,27.38%,28.16%,27.41%,28.65%,28.81%,28.73%,27.91%,28.97%,28.83%,28.77%,28.86%,28.78%,28.35%,28.90%,28.94%,thirdentrant,Globacom,Unknown,Totals,Totals,Notspecified,Totals,All,Standardised,Mobile/Connections–marketshare/total|Publicationdate:24September2024Basedonhistoricaldatauptoquarter2of2024|OperatormarketshareofallactivemobileconnectionsexcludingIoTthatishandsetandmobilebroadbandconnectionsonly.Activesubscribersarethosethathaveusedtheirmobileaccountinthepast3months.Connectionsmetricsrelatetotheend-of-periodfigure.OperatorNotes:ThisoperatorisclassifiedasMobile:thirdentrant.Operatorattribution:mobilesubscribersarecountedonanetworkorwholesalebasis(thatiswherecustomersofserviceproviderswithouttheirownnetworkinfrastructureareallocatedtothenetworkoperator(s)thatsupport(s)theirservice).(Totalmarketvaluesarethesameforconnectionsmetricsonaretailornetworkbasissincethedifferenceisonlyintheallocationofsubscriberstooperator.)
Mobile,Connections–marketshare,total,Total,Sub-SaharanAfrica,Nigeria,9Mobile,%,,,0.00%,0.00%,0.50%,4.00%,7.89%,11.50%,13.51%,13.94%,15.88%,15.44%,14.25%,11.68%,9.71%,7.57%,6.48%,6.72%,6.14%,6.41%,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,16.19%,16.12%,16.39%,15.44%,15.48%,15.75%,15.54%,14.25%,13.64%,12.92%,12.28%,11.68%,10.93%,10.44%,9.98%,9.71%,9.97%,9.37%,9.07%,7.57%,6.58%,6.42%,6.44%,6.48%,6.83%,7.05%,7.02%,6.72%,6.56%,6.28%,6.26%,6.14%,6.22%,6.39%,6.44%,6.41%,5.41%,4.75%,fourthentrant,9Mobile,Unknown,Totals,Totals,Notspecified,Totals,All,Standardised,Mobile/Connections–marketshare/total|Publicationdate:24September2024Basedonhistoricaldatauptoquarter2of2024|OperatormarketshareofallactivemobileconnectionsexcludingIoTthatishandsetandmobilebroadbandconnectionsonly.Activesubscribersarethosethathaveusedtheirmobileaccountinthepast3months.Connectionsmetricsrelatetotheend-of-periodfigure.OperatorNotes:ThisoperatorisclassifiedasMobile:fourthentrant.Operatorattribution:mobilesubscribersarecountedonanetworkorwholesalebasis(thatiswherecustomersofserviceproviderswithouttheirownnetworkinfrastructureareallocatedtothenetworkoperator(s)thatsupport(s)theirservice).(Totalmarketvaluesarethesameforconnectionsmetricsonaretailornetworkbasissincethedifferenceisonlyintheallocationofsubscriberstooperator.)
Mobile,Connections–marketshare,total,Total,Sub-SaharanAfrica,Nigeria,otheroperators,%,,,3.29%,3.65%,9.56%,9.61%,7.09%,4.92%,2.57%,1.87%,1.72%,1.63%,0.35%,0.32%,0.15%,0.16%,0.13%,0.12%,0.11%,0.08%,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1.65%,1.64%,1.53%,1.63%,0.98%,0.48%,0.37%,0.35%,0.37%,0.38%,0.36%,0.32%,0.29%,0.26%,0.18%,0.15%,0.15%,0.16%,0.16%,0.16%,0.17%,0.19%,0.13%,0.13%,0.12%,0.12%,0.12%,0.12%,0.12%,0.13%,0.12%,0.11%,0.11%,0.10%,0.14%,0.08%,0.08%,0.07%,Unknown,Unknown,Unknown,Totals,Totals,Notspecified,Totals,All,Standardised,Mobile/Connections–marketshare/total|Publicationdate:24September2024Basedonhistoricaldatauptoquarter2of2024|OperatormarketshareofallactivemobileconnectionsexcludingIoTthatishandsetandmobilebroadbandconnectionsonly.Activesubscribersarethosethathaveusedtheirmobileaccountinthepast3months.Connectionsmetricsrelatetotheend-of-periodfigure.OperatorNotes:ThisoperatorisclassifiedasMobile:n/a.Operatorattribution:mobilesubscribersarecountedonanetworkorwholesalebasis(thatiswherecustomersofserviceproviderswithouttheirownnetworkinfrastructureareallocatedtothenetworkoperator(s)thatsupport(s)theirservice).(Totalmarketvaluesarethesameforconnectionsmetricsonaretailornetworkbasissincethedifferenceisonlyintheallocationofsubscriberstooperator.)
Mobile,Connections–marketshare,total,Total,Sub-SaharanAfrica,Nigeria,Totalmarket,%,,,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Unknown,Unknown,Unknown,Totals,Totals,Notspecified,Totals,All,Standardised,Mobile/Connections–marketshare/total|Publicationdate:24September2024Basedonhistoricaldatauptoquarter2of2024|OperatormarketshareofallactivemobileconnectionsexcludingIoTthatishandsetandmobilebroadbandconnectionsonly.Activesubscribersarethosethathaveusedtheirmobileaccountinthepast3months.Connectionsmetricsrelatetotheend-of-periodfigure.Operatorattribution:mobilesubscribersarecountedonanetworkorwholesalebasis(thatiswherecustomersofserviceproviderswithouttheirownnetworkinfrastructureareallocatedtothenetworkoperator(s)thatsupport(s)theirservice).(Totalmarketvaluesarethesameforconnectionsmetricsonaretailornetworkbasissincethedifferenceisonlyintheallocationofsubscriberstooperator.)
Mobile,Connections–marketshare,total,Total,Sub-SaharanAfrica,Rwanda,MTN,%,,,Unknown,100.00%,85.06%,82.71%,73.96%,69.58%,66.87%,52.93%,48.35%,45.05%,42.71%,43.29%,47.01%,54.83%,59.96%,61.97%,63.52%,59.85%,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,48.14%,47.11%,45.50%,45.05%,43.61%,42.33%,43.43%,42.71%,43.44%,44.13%,44.10%,43.29%,43.90%,45.47%,47.83%,47.01%,50.48%,52.89%,53.33%,54.83%,54.17%,57.68%,58.97%,59.96%,60.53%,61.52%,61.21%,61.97%,63.51%,64.42%,64.39%,63.52%,62.37%,60.97%,59.97%,59.85%,59.39%,58.80%,firstentrant,MTN,MTN,Totals,Totals,Notspecified,Totals,All,Standardised,Mobile/Connections–marketshare/total|Publicationdate:24September2024Basedonhistoricaldatauptoquarter2of2024|OperatormarketshareofallactivemobileconnectionsexcludingIoTthatishandsetandmobilebroadbandconnectionsonly.Activesubscribersarethosethathaveusedtheirmobileaccountinthepast3months.Connectionsmetricsrelatetotheend-of-periodfigure.OperatorNotes:ThisoperatorisclassifiedasMobile:firstentrant.Operatorattribution:mobilesubscribersarecountedonanetworkorwholesalebasis(thatiswherecustomersofserviceproviderswithouttheirownnetworkinfrastructureareallocatedtothenetworkoperator(s)thatsupport(s)theirservice).(Totalmarketvaluesarethesameforconnectionsmetricsonaretailornetworkbasissincethedifferenceisonlyintheallocationofsubscriberstooperator.)
Mobile,Connections–marketshare,total,Total,Sub-SaharanAfrica,Rwanda,MillicomRwanda(Tigo),%,,,Unknown,0.00%,0.00%,3.46%,16.70%,30.41%,24.94%,31.50%,35.27%,34.86%,36.96%,35.97%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,34.65%,34.76%,34.77%,34.86%,34.99%,34.58%,36.46%,36.96%,36.41%,35.91%,35.81%,35.97%,35.63%,35.46%,34.54%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,thirdentrant,MillicomRwanda(Tigo),Unknown,Totals,Totals,Notspecified,Totals,All,Standardised,Mobile/Connections–marketshare/total|Publicationdate:24September2024Basedonhistoricaldatauptoquarter2of2024|OperatormarketshareofallactivemobileconnectionsexcludingIoTthatishandsetandmobilebroadbandconnectionsonly.Activesubscribersarethosethathaveusedtheirmobileaccountinthepast3months.Connectionsmetricsrelatetotheend-of-periodfigure.OperatorNotes:ThisoperatorisclassifiedasMobile:thirdentrant.Operatorattribution:mobilesubscribersarecountedonanetworkorwholesalebasis(thatiswherecustomersofserviceproviderswithouttheirownnetworkinfrastructureareallocatedtothenetworkoperator(s)thatsupport(s)theirservice).(Totalmarketvaluesarethesameforconnectionsmetricsonaretailornetworkbasissincethedifferenceisonlyintheallocationofsubscriberstooperator.)
Mobile,Connections–marketshare,total,Total,Sub-SaharanAfrica,Rwanda,AirtelRwanda,%,,,Unknown,0.00%,0.00%,0.00%,0.00%,0.00%,8.18%,15.56%,16.36%,20.07%,20.31%,20.73%,52.98%,45.16%,40.03%,38.02%,36.47%,40.14%,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,17.19%,18.11%,19.72%,20.07%,21.38%,23.07%,20.10%,20.31%,20.14%,19.94%,20.08%,20.73%,20.45%,19.06%,17.62%,52.98%,49.51%,47.10%,46.66%,45.16%,45.82%,42.31%,41.02%,40.03%,39.46%,38.47%,38.78%,38.02%,36.48%,35.57%,35.60%,36.47%,37.62%,39.02%,40.02%,40.14%,40.60%,41.19%,fourthentrant,AirtelRwanda,Airtel,Totals,Totals,Notspecified,Totals,All,Standardised,Mobile/Connections–marketshare/total|Publicationdate:24September2024Basedonhistoricaldatauptoquarter2of2024|OperatormarketshareofallactivemobileconnectionsexcludingIoTthatishandsetandmobilebroadbandconnectionsonly.Activesubscribersarethosethathaveusedtheirmobileaccountinthepast3months.Connectionsmetricsrelatetotheend-of-periodfigure.OperatorNotes:ThisoperatorisclassifiedasMobile:fourthentrant.Operatorattribution:mobilesubscribersarecountedonanetworkorwholesalebasis(thatiswherecustomersofserviceproviderswithouttheirownnetworkinfrastructureareallocatedtothenetworkoperator(s)thatsupport(s)theirservice).(Totalmarketvaluesarethesameforconnectionsmetricsonaretailornetworkbasissincethedifferenceisonlyintheallocationofsubscriberstooperator.)
Mobile,Connections–marketshare,total,Total,Sub-SaharanAfrica,Rwanda,RwandaTel,%,,,Unknown,0.00%,14.93%,13.82%,9.32%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,secondentrant,RwandaTel,Unknown,Totals,Totals,Notspecified,Totals,All,Standardised,Mobile/Connections–marketshare/total|Publicationdate:24September2024Basedonhistoricaldatauptoquarter2of2024|OperatormarketshareofallactivemobileconnectionsexcludingIoTthatishandsetandmobilebroadbandconnectionsonly.Activesubscribersarethosethathaveusedtheirmobileaccountinthepast3months.Connectionsmetricsrelatetotheend-of-periodfigure.OperatorNotes:ThisoperatorisclassifiedasMobile:secondentrant.Operatorattribution:mobilesubscribersarecountedonanetworkorwholesalebasis(thatiswherecustomersofserviceproviderswithouttheirownnetworkinfrastructureareallocatedtothenetworkoperator(s)thatsupport(s)theirservice).(Totalmarketvaluesarethesameforconnectionsmetricsonaretailornetworkbasissincethedifferenceisonlyintheallocationofsubscriberstooperator.)
Mobile,Connections–marketshare,total,Total,Sub-SaharanAfrica,Rwanda,Totalmarket,%,,,Unknown,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,Unknown,Unknown,Unknown,Totals,Totals,Notspecified,Totals,All,Standardised,Mobile/Connections–marketshare/total|Publicationdate:24September2024Basedonhistoricaldatauptoquarter2of2024|OperatormarketshareofallactivemobileconnectionsexcludingIoTthatishandsetandmobilebroadbandconnectionsonly.Activesubscribersarethosethathaveusedtheirmobileaccountinthepast3months.Connectionsmetricsrelatetotheend-of-periodfigure.Operatorattribution:mobilesubscribersarecountedonanetworkorwholesalebasis(thatiswherecustomersofserviceproviderswithouttheirownnetworkinfrastructureareallocatedtothenetworkoperator(s)thatsupport(s)theirservice).(Totalmarketvaluesarethesameforconnectionsmetricsonaretailornetworkbasissincethedifferenceisonlyintheallocationofsubscriberstooperator.)
Mobile,Connections–marketshare,total,Total,Sub-SaharanAfrica,SouthAfrica,Vodacom,%,,,56.61%,53.77%,52.25%,52.14%,46.29%,45.96%,45.30%,44.28%,40.15%,41.66%,42.29%,45.11%,43.84%,44.76%,42.82%,41.46%,39.64%,43.48%,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,40.56%,41.35%,41.81%,41.66%,42.32%,42.11%,43.10%,42.29%,42.72%,43.47%,43.80%,45.11%,44.71%,45.02%,45.53%,43.84%,43.47%,44.04%,44.18%,44.76%,43.47%,42.44%,43.04%,42.82%,42.20%,42.08%,41.97%,41.46%,41.39%,40.68%,40.41%,39.64%,39.71%,40.02%,41.65%,43.48%,43.87%,42.12%,firstentrant,Vodacom,Vodafone,Totals,Totals,Notspecified,Totals,All,Standardised,Mobile/Connections–marketshare/total|Publicationdate:24September2024Basedonhistoricaldatauptoquarter2of2024|OperatormarketshareofallactivemobileconnectionsexcludingIoTthatishandsetandmobilebroadbandconnectionsonly.Activesubscribersarethosethathaveusedtheirmobileaccountinthepast3months.Connectionsmetricsrelatetotheend-of-periodfigure.OperatorNotes:ThisoperatorisclassifiedasMobile:firstentrant.Operatorattribution:mobilesubscribersarecountedonanetworkorwholesalebasis(thatiswherecustomersofserviceproviderswithouttheirownnetworkinfrastructureareallocatedtothenetworkoperator(s)thatsupport(s)theirservice).(Totalmarketvaluesarethesameforconnectionsmetricsonaretailornetworkbasissincethedifferenceisonlyintheallocationofsubscriberstooperator.)
Mobile,Connections–marketshare,total,Total,Sub-SaharanAfrica,SouthAfrica,MTN,%,,,37.31%,37.60%,38.24%,35.06%,39.05%,38.25%,39.14%,36.75%,35.82%,37.36%,35.74%,32.01%,31.19%,29.16%,31.01%,31.70%,32.42%,31.75%,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,35.31%,35.38%,36.03%,37.36%,37.23%,37.21%,35.84%,35.74%,34.78%,34.46%,33.84%,32.01%,32.00%,31.52%,30.44%,31.19%,30.22%,29.42%,29.16%,29.16%,30.48%,31.29%,31.02%,31.01%,30.85%,30.82%,30.97%,31.70%,31.42%,31.89%,31.86%,32.42%,32.25%,32.81%,32.43%,31.75%,31.50%,33.08%,firstentrant,MTN,MTN,Totals,Totals,Notspecified,Totals,All,Standardised,Mobile/Connections–marketshare/total|Publicationdate:24September2024Basedonhistoricaldatauptoquarter2of2024|OperatormarketshareofallactivemobileconnectionsexcludingIoTthatishandsetandmobilebroadbandconnectionsonly.Activesubscribersarethosethathaveusedtheirmobileaccountinthepast3months.Connectionsmetricsrelatetotheend-of-periodfigure.OperatorNotes:ThisoperatorisclassifiedasMobile:firstentrant.Operatorattribution:mobilesubscribersarecountedonanetworkorwholesalebasis(thatiswherecustomersofserviceproviderswithouttheirownnetworkinfrastructureareallocatedtothenetworkoperator(s)thatsupport(s)theirservice).(Totalmarketvaluesarethesameforconnectionsmetricsonaretailornetworkbasissincethedifferenceisonlyintheallocationofsubscriberstooperator.)
Mobile,Connections–marketshare,total,Total,Sub-SaharanAfrica,SouthAfrica,CellC,%,,,6.06%,8.62%,9.50%,12.79%,14.44%,13.50%,13.21%,16.53%,21.32%,17.83%,17.77%,17.67%,16.83%,14.15%,11.78%,11.32%,11.25%,8.54%,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,21.36%,20.50%,19.35%,17.83%,17.09%,16.97%,17.16%,17.77%,17.89%,17.44%,17.57%,17.67%,17.68%,17.30%,17.24%,16.83%,16.52%,15.83%,15.03%,14.15%,13.36%,12.25%,11.88%,11.78%,11.86%,11.76%,11.57%,11.32%,11.24%,11.11%,11.15%,11.25%,11.01%,10.19%,9.11%,8.54%,8.33%,8.21%,thirdentrant,CellC,Unknown,Totals,Totals,Notspecified,Totals,All,Standardised,Mobile/Connections–marketshare/total|Publicationdate:24September2024Basedonhistoricaldatauptoquarter2of2024|OperatormarketshareofallactivemobileconnectionsexcludingIoTthatishandsetandmobilebroadbandconnectionsonly.Activesubscribersarethosethathaveusedtheirmobileaccountinthepast3months.Connectionsmetricsrelatetotheend-of-periodfigure.OperatorNotes:ThisoperatorisclassifiedasMobile:thirdentrant.Operatorattribution:mobilesubscribersarecountedonanetworkorwholesalebasis(thatiswherecustomersofserviceproviderswithouttheirownnetworkinfrastructureareallocatedtothenetworkoperator(s)thatsupport(s)theirservice).(Totalmarketvaluesarethesameforconnectionsmetricsonaretailornetworkbasissincethedifferenceisonlyintheallocationofsubscriberstooperator.)
Mobile,Connections–marketshare,total,Total,Sub-SaharanAfrica,SouthAfrica,Telkom,%,,,0.00%,0.00%,0.00%,0.00%,0.20%,2.27%,2.33%,2.43%,2.69%,3.13%,4.18%,5.19%,8.11%,11.86%,14.01%,15.03%,16.10%,15.52%,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2.76%,2.75%,2.79%,3.13%,3.35%,3.69%,3.88%,4.18%,4.60%,4.61%,4.77%,5.19%,5.59%,6.13%,6.76%,8.11%,9.74%,10.65%,11.58%,11.86%,12.62%,13.82%,13.74%,14.01%,14.68%,14.90%,15.02%,15.03%,15.42%,15.77%,16.00%,16.10%,16.39%,16.32%,16.12%,15.52%,15.55%,15.75%,fourthentrant,Telkom,Unknown,Totals,Totals,Notspecified,Totals,All,Standardised,Mobile/Connections–marketshare/total|Publicationdate:24September2024Basedonhistoricaldatauptoquarter2of2024|OperatormarketshareofallactivemobileconnectionsexcludingIoTthatishandsetandmobilebroadbandconnectionsonly.Activesubscribersarethosethathaveusedtheirmobileaccountinthepast3months.Connectionsmetricsrelatetotheend-of-periodfigure.OperatorNotes:ThisoperatorisclassifiedasMobile:fourthentrant.Operatorattribution:mobilesubscribersarecountedonanetworkorwholesalebasis(thatiswherecustomersofserviceproviderswithouttheirownnetworkinfrastructureareallocatedtothenetworkoperator(s)thatsupport(s)theirservice).(Totalmarketvaluesarethesameforconnectionsmetricsonaretailornetworkbasissincethedifferenceisonlyintheallocationofsubscriberstooperator.)
Mobile,Connections–marketshare,total,Total,Sub-SaharanAfrica,SouthAfrica,Rain,%,,,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.01%,0.04%,0.35%,0.47%,0.57%,0.68%,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.01%,0.01%,0.02%,0.03%,0.03%,0.04%,0.05%,0.18%,0.28%,0.35%,0.39%,0.42%,0.44%,0.47%,0.51%,0.53%,0.55%,0.57%,0.61%,0.63%,0.66%,0.68%,0.74%,0.81%,laterentrant,Rain,Unknown,Totals,Totals,Notspecified,Totals,All,Standardised,Mobile/Connections–marketshare/total|Publicationdate:24September2024Basedonhistoricaldatauptoquarter2of2024|OperatormarketshareofallactivemobileconnectionsexcludingIoTthatishandsetandmobilebroadbandconnectionsonly.Activesubscribersarethosethathaveusedtheirmobileaccountinthepast3months.Connectionsmetricsrelatetotheend-of-periodfigure.OperatorNotes:ThisoperatorisclassifiedasMobile:laterentrant.Operatorattribution:mobilesubscribersarecountedonanetworkorwholesalebasis(thatiswherecustomersofserviceproviderswithouttheirownnetworkinfrastructureareallocatedtothenetworkoperator(s)thatsupport(s)theirservice).(Totalmarketvaluesarethesameforconnectionsmetricsonaretailornetworkbasissincethedifferenceisonlyintheallocationofsubscriberstooperator.)
